Region,Lat,Long,CBSA_Code,Year,Population
UT-Salt Lake City Urban,40.7608,-111.891,41620,2000,901018
UT-Salt Lake City Urban,40.7608,-111.891,41620,2001,910750
UT-Salt Lake City Urban,40.7608,-111.891,41620,2002,918152
UT-Salt Lake City Urban,40.7608,-111.891,41620,2003,924802
UT-Salt Lake City Urban,40.7608,-111.891,41620,2004,934140
UT-Salt Lake City Urban,40.7608,-111.891,41620,2005,947963
UT-Salt Lake City Urban,40.7608,-111.891,41620,2006,966798
UT-Salt Lake City Urban,40.7608,-111.891,41620,2007,983719
UT-Salt Lake City Urban,40.7608,-111.891,41620,2008,999553
UT-Salt Lake City Urban,40.7608,-111.891,41620,2009,1016795
UT-Salt Lake City Urban,40.7608,-111.891,41620,2010,1032959
UT-Salt Lake City Urban,40.7608,-111.891,41620,2011,1048313
UT-Salt Lake City Urban,40.7608,-111.891,41620,2012,1064489
UT-Salt Lake City Urban,40.7608,-111.891,41620,2013,1080830
UT-Salt Lake City Urban,40.7608,-111.891,41620,2014,1091271
UT-Salt Lake City Urban,40.7608,-111.891,41620,2015,1104372
UT-Salt Lake City Urban,40.7608,-111.891,41620,2016,1121379
UT-Salt Lake City Urban,40.7608,-111.891,41620,2017,1135649
AL-Brimingham Urban,33.5207,-86.8025,13820,1970,684399
AL-Brimingham Urban,33.5207,-86.8025,13820,1971,689920
AL-Brimingham Urban,33.5207,-86.8025,13820,1972,689834
AL-Brimingham Urban,33.5207,-86.8025,13820,1973,696799
AL-Brimingham Urban,33.5207,-86.8025,13820,1974,698630
AL-Brimingham Urban,33.5207,-86.8025,13820,1975,707038
AL-Brimingham Urban,33.5207,-86.8025,13820,1976,715919
AL-Brimingham Urban,33.5207,-86.8025,13820,1977,723796
AL-Brimingham Urban,33.5207,-86.8025,13820,1978,730892
AL-Brimingham Urban,33.5207,-86.8025,13820,1979,736159
AL-Brimingham Urban,33.5207,-86.8025,13820,1980,737552
AL-Brimingham Urban,33.5207,-86.8025,13820,1981,737069
AL-Brimingham Urban,33.5207,-86.8025,13820,1982,733376
AL-Brimingham Urban,33.5207,-86.8025,13820,1983,733688
AL-Brimingham Urban,33.5207,-86.8025,13820,1984,735523
AL-Brimingham Urban,33.5207,-86.8025,13820,1985,738587
AL-Brimingham Urban,33.5207,-86.8025,13820,1986,741120
AL-Brimingham Urban,33.5207,-86.8025,13820,1987,746140
AL-Brimingham Urban,33.5207,-86.8025,13820,1988,748158
AL-Brimingham Urban,33.5207,-86.8025,13820,1989,749903
AL-Brimingham Urban,33.5207,-86.8025,13820,1990,752263
AL-Brimingham Urban,33.5207,-86.8025,13820,1991,759711
AL-Brimingham Urban,33.5207,-86.8025,13820,1992,767241
AL-Brimingham Urban,33.5207,-86.8025,13820,1993,775209
AL-Brimingham Urban,33.5207,-86.8025,13820,1994,783226
AL-Brimingham Urban,33.5207,-86.8025,13820,1995,788614
AL-Brimingham Urban,33.5207,-86.8025,13820,1996,792624
AL-Brimingham Urban,33.5207,-86.8025,13820,1997,795875
AL-Brimingham Urban,33.5207,-86.8025,13820,1998,800411
AL-Brimingham Urban,33.5207,-86.8025,13820,1999,803347
AL-Brimingham Urban,33.5207,-86.8025,13820,2000,806707
AL-Brimingham Urban,33.5207,-86.8025,13820,2001,809555
AL-Brimingham Urban,33.5207,-86.8025,13820,2002,811494
AL-Brimingham Urban,33.5207,-86.8025,13820,2003,817217
AL-Brimingham Urban,33.5207,-86.8025,13820,2004,821780
AL-Brimingham Urban,33.5207,-86.8025,13820,2005,826610
AL-Brimingham Urban,33.5207,-86.8025,13820,2006,834734
AL-Brimingham Urban,33.5207,-86.8025,13820,2007,838654
AL-Brimingham Urban,33.5207,-86.8025,13820,2008,845044
AL-Brimingham Urban,33.5207,-86.8025,13820,2009,851149
AL-Brimingham Urban,33.5207,-86.8025,13820,2010,854065
AL-Brimingham Urban,33.5207,-86.8025,13820,2011,855674
AL-Brimingham Urban,33.5207,-86.8025,13820,2012,858496
AL-Brimingham Urban,33.5207,-86.8025,13820,2013,862624
AL-Brimingham Urban,33.5207,-86.8025,13820,2014,865696
AL-Brimingham Urban,33.5207,-86.8025,13820,2015,868964
AL-Brimingham Urban,33.5207,-86.8025,13820,2016,870820
AL-Brimingham Urban,33.5207,-86.8025,13820,2017,872802
NY-Buffalo Urban,42.8864,-78.8784,15380,1970,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1971,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1972,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1973,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1974,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1975,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1976,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1977,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1978,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1979,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1980,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1981,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1982,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1983,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1984,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1985,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1986,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1987,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1988,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1989,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1990,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1991,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1992,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1993,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1994,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1995,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1996,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1997,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1998,0
NY-Buffalo Urban,42.8864,-78.8784,15380,1999,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2000,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2001,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2002,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2003,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2004,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2005,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2006,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2007,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2008,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2009,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2010,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2011,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2012,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2013,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2014,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2015,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2016,0
NY-Buffalo Urban,42.8864,-78.8784,15380,2017,0
NY-Rochester Urban,43.1566,-77.6088,40380,1970,791759
NY-Rochester Urban,43.1566,-77.6088,40380,1971,793553
NY-Rochester Urban,43.1566,-77.6088,40380,1972,793993
NY-Rochester Urban,43.1566,-77.6088,40380,1973,791978
NY-Rochester Urban,43.1566,-77.6088,40380,1974,789023
NY-Rochester Urban,43.1566,-77.6088,40380,1975,793280
NY-Rochester Urban,43.1566,-77.6088,40380,1976,793180
NY-Rochester Urban,43.1566,-77.6088,40380,1977,793891
NY-Rochester Urban,43.1566,-77.6088,40380,1978,788871
NY-Rochester Urban,43.1566,-77.6088,40380,1979,788688
NY-Rochester Urban,43.1566,-77.6088,40380,1980,788314
NY-Rochester Urban,43.1566,-77.6088,40380,1981,791597
NY-Rochester Urban,43.1566,-77.6088,40380,1982,795971
NY-Rochester Urban,43.1566,-77.6088,40380,1983,797667
NY-Rochester Urban,43.1566,-77.6088,40380,1984,792073
NY-Rochester Urban,43.1566,-77.6088,40380,1985,790942
NY-Rochester Urban,43.1566,-77.6088,40380,1986,790544
NY-Rochester Urban,43.1566,-77.6088,40380,1987,788208
NY-Rochester Urban,43.1566,-77.6088,40380,1988,792774
NY-Rochester Urban,43.1566,-77.6088,40380,1989,799714
NY-Rochester Urban,43.1566,-77.6088,40380,1990,805190
NY-Rochester Urban,43.1566,-77.6088,40380,1991,811584
NY-Rochester Urban,43.1566,-77.6088,40380,1992,819956
NY-Rochester Urban,43.1566,-77.6088,40380,1993,825747
NY-Rochester Urban,43.1566,-77.6088,40380,1994,826585
NY-Rochester Urban,43.1566,-77.6088,40380,1995,826383
NY-Rochester Urban,43.1566,-77.6088,40380,1996,827385
NY-Rochester Urban,43.1566,-77.6088,40380,1997,827676
NY-Rochester Urban,43.1566,-77.6088,40380,1998,827700
NY-Rochester Urban,43.1566,-77.6088,40380,1999,827469
NY-Rochester Urban,43.1566,-77.6088,40380,2000,832770
NY-Rochester Urban,43.1566,-77.6088,40380,2001,833685
NY-Rochester Urban,43.1566,-77.6088,40380,2002,835126
NY-Rochester Urban,43.1566,-77.6088,40380,2003,835672
NY-Rochester Urban,43.1566,-77.6088,40380,2004,834935
NY-Rochester Urban,43.1566,-77.6088,40380,2005,832233
NY-Rochester Urban,43.1566,-77.6088,40380,2006,831924
NY-Rochester Urban,43.1566,-77.6088,40380,2007,832788
NY-Rochester Urban,43.1566,-77.6088,40380,2008,834757
NY-Rochester Urban,43.1566,-77.6088,40380,2009,837029
NY-Rochester Urban,43.1566,-77.6088,40380,2010,838656
NY-Rochester Urban,43.1566,-77.6088,40380,2011,840724
NY-Rochester Urban,43.1566,-77.6088,40380,2012,841586
NY-Rochester Urban,43.1566,-77.6088,40380,2013,842525
NY-Rochester Urban,43.1566,-77.6088,40380,2014,841659
NY-Rochester Urban,43.1566,-77.6088,40380,2015,839863
NY-Rochester Urban,43.1566,-77.6088,40380,2016,838250
NY-Rochester Urban,43.1566,-77.6088,40380,2017,838312
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1970,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1971,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1972,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1973,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1974,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1975,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1976,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1977,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1978,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1979,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1980,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1981,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1982,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1983,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1984,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1985,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1986,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1987,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1988,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1989,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1990,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1991,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1992,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1993,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1994,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1995,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1996,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1997,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1998,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,1999,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2000,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2001,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2002,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2003,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2004,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2005,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2006,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2007,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2008,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2009,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2010,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2011,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2012,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2013,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2014,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2015,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2016,0
MI-Grand Rapids Urban,42.9634,-85.6681,24340,2017,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1970,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1971,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1972,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1973,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1974,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1975,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1976,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1977,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1978,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1979,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1980,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1981,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1982,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1983,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1984,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1985,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1986,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1987,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1988,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1989,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1990,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1991,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1992,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1993,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1994,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1995,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1996,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1997,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1998,0
AZ-Tucson Urban,32.2226,-110.9747,46060,1999,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2000,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2001,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2002,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2003,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2004,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2005,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2006,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2007,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2008,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2009,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2010,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2011,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2012,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2013,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2014,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2015,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2016,0
AZ-Tucson Urban,32.2226,-110.9747,46060,2017,0
,,,,,
