Region,Lat,Long,CBSA_Code,Year,Population
LA-New Orleans ,29.9511,-90.0715,35380,2012,"1,227,902"
LA-New Orleans ,29.9511,-90.0715,35380,2013,"1,241,194"
LA-New Orleans ,29.9511,-90.0715,35380,2014,"1,251,626"
LA-New Orleans ,29.9511,-90.0715,35380,2015,"1,263,526"
LA-New Orleans ,29.9511,-90.0715,35380,2016,"1,271,195"
LA-New Orleans ,29.9511,-90.0715,35380,2017,"1,275,762"
CT-Hartford ,41.7658,-72.6734,25540,1970,"1,037,486"
CT-Hartford ,41.7658,-72.6734,25540,1971,"1,046,715"
CT-Hartford ,41.7658,-72.6734,25540,1972,"1,050,949"
CT-Hartford ,41.7658,-72.6734,25540,1973,"1,051,717"
CT-Hartford ,41.7658,-72.6734,25540,1974,"1,054,609"
CT-Hartford ,41.7658,-72.6734,25540,1975,"1,050,715"
CT-Hartford ,41.7658,-72.6734,25540,1976,"1,047,784"
CT-Hartford ,41.7658,-72.6734,25540,1977,"1,041,169"
CT-Hartford ,41.7658,-72.6734,25540,1978,"1,046,858"
CT-Hartford ,41.7658,-72.6734,25540,1979,"1,048,344"
CT-Hartford ,41.7658,-72.6734,25540,1980,"1,053,825"
CT-Hartford ,41.7658,-72.6734,25540,1981,"1,058,566"
CT-Hartford ,41.7658,-72.6734,25540,1982,"1,060,120"
CT-Hartford ,41.7658,-72.6734,25540,1983,"1,068,106"
CT-Hartford ,41.7658,-72.6734,25540,1984,"1,074,268"
CT-Hartford ,41.7658,-72.6734,25540,1985,"1,081,584"
CT-Hartford ,41.7658,-72.6734,25540,1986,"1,092,352"
CT-Hartford ,41.7658,-72.6734,25540,1987,"1,106,427"
CT-Hartford ,41.7658,-72.6734,25540,1988,"1,121,181"
CT-Hartford ,41.7658,-72.6734,25540,1989,"1,123,314"
CT-Hartford ,41.7658,-72.6734,25540,1990,"1,125,047"
CT-Hartford ,41.7658,-72.6734,25540,1991,"1,127,479"
CT-Hartford ,41.7658,-72.6734,25540,1992,"1,125,083"
CT-Hartford ,41.7658,-72.6734,25540,1993,"1,125,634"
CT-Hartford ,41.7658,-72.6734,25540,1994,"1,125,949"
CT-Hartford ,41.7658,-72.6734,25540,1995,"1,124,531"
CT-Hartford ,41.7658,-72.6734,25540,1996,"1,126,396"
CT-Hartford ,41.7658,-72.6734,25540,1997,"1,128,992"
CT-Hartford ,41.7658,-72.6734,25540,1998,"1,134,353"
CT-Hartford ,41.7658,-72.6734,25540,1999,"1,141,318"
CT-Hartford ,41.7658,-72.6734,25540,2000,"1,150,872"
CT-Hartford ,41.7658,-72.6734,25540,2001,"1,158,513"
CT-Hartford ,41.7658,-72.6734,25540,2002,"1,169,000"
CT-Hartford ,41.7658,-72.6734,25540,2003,"1,179,394"
CT-Hartford ,41.7658,-72.6734,25540,2004,"1,182,605"
CT-Hartford ,41.7658,-72.6734,25540,2005,"1,187,929"
CT-Hartford ,41.7658,-72.6734,25540,2006,"1,193,725"
CT-Hartford ,41.7658,-72.6734,25540,2007,"1,198,395"
CT-Hartford ,41.7658,-72.6734,25540,2008,"1,204,436"
CT-Hartford ,41.7658,-72.6734,25540,2009,"1,209,604"
CT-Hartford ,41.7658,-72.6734,25540,2010,"1,214,343"
CT-Hartford ,41.7658,-72.6734,25540,2011,"1,217,106"
CT-Hartford ,41.7658,-72.6734,25540,2012,"1,216,064"
CT-Hartford ,41.7658,-72.6734,25540,2013,"1,216,966"
CT-Hartford ,41.7658,-72.6734,25540,2014,"1,215,275"
CT-Hartford ,41.7658,-72.6734,25540,2015,"1,213,041"
CT-Hartford ,41.7658,-72.6734,25540,2016,"1,210,075"
CT-Hartford ,41.7658,-72.6734,25540,2017,"1,210,259"
UT-Salt Lake City ,40.7608,-111.891,41620,1970,"483,900"
UT-Salt Lake City ,40.7608,-111.891,41620,1971,"498,886"
UT-Salt Lake City ,40.7608,-111.891,41620,1972,"510,397"
UT-Salt Lake City ,40.7608,-111.891,41620,1973,"524,022"
UT-Salt Lake City ,40.7608,-111.891,41620,1974,"536,390"
UT-Salt Lake City ,40.7608,-111.891,41620,1975,"551,568"
UT-Salt Lake City ,40.7608,-111.891,41620,1976,"569,753"
UT-Salt Lake City ,40.7608,-111.891,41620,1977,"586,734"
UT-Salt Lake City ,40.7608,-111.891,41620,1978,"605,963"
UT-Salt Lake City ,40.7608,-111.891,41620,1979,"625,891"
UT-Salt Lake City ,40.7608,-111.891,41620,1980,"650,485"
UT-Salt Lake City ,40.7608,-111.891,41620,1981,"669,209"
UT-Salt Lake City ,40.7608,-111.891,41620,1982,"684,808"
UT-Salt Lake City ,40.7608,-111.891,41620,1983,"700,449"
UT-Salt Lake City ,40.7608,-111.891,41620,1984,"712,926"
UT-Salt Lake City ,40.7608,-111.891,41620,1985,"720,873"
UT-Salt Lake City ,40.7608,-111.891,41620,1986,"729,975"
UT-Salt Lake City ,40.7608,-111.891,41620,1987,"735,967"
UT-Salt Lake City ,40.7608,-111.891,41620,1988,"741,460"
UT-Salt Lake City ,40.7608,-111.891,41620,1989,"745,686"
UT-Salt Lake City ,40.7608,-111.891,41620,1990,"756,611"
UT-Salt Lake City ,40.7608,-111.891,41620,1991,"778,307"
UT-Salt Lake City ,40.7608,-111.891,41620,1992,"802,260"
UT-Salt Lake City ,40.7608,-111.891,41620,1993,"826,621"
UT-Salt Lake City ,40.7608,-111.891,41620,1994,"848,617"
UT-Salt Lake City ,40.7608,-111.891,41620,1995,"866,353"
UT-Salt Lake City ,40.7608,-111.891,41620,1996,"884,440"
UT-Salt Lake City ,40.7608,-111.891,41620,1997,"904,628"
UT-Salt Lake City ,40.7608,-111.891,41620,1998,"917,191"
UT-Salt Lake City ,40.7608,-111.891,41620,1999,"929,195"
UT-Salt Lake City ,40.7608,-111.891,41620,2000,"942,537"
UT-Salt Lake City ,40.7608,-111.891,41620,2001,"954,081"
UT-Salt Lake City ,40.7608,-111.891,41620,2002,"963,150"
UT-Salt Lake City ,40.7608,-111.891,41620,2003,"971,454"
UT-Salt Lake City ,40.7608,-111.891,41620,2004,"982,034"
UT-Salt Lake City ,40.7608,-111.891,41620,2005,"997,221"
UT-Salt Lake City ,40.7608,-111.891,41620,2006,"1,018,281"
UT-Salt Lake City ,40.7608,-111.891,41620,2007,"1,037,540"
UT-Salt Lake City ,40.7608,-111.891,41620,2008,"1,055,462"
UT-Salt Lake City ,40.7608,-111.891,41620,2009,"1,074,013"
UT-Salt Lake City ,40.7608,-111.891,41620,2010,"1,091,460"
UT-Salt Lake City ,40.7608,-111.891,41620,2011,"1,107,497"
UT-Salt Lake City ,40.7608,-111.891,41620,2012,"1,124,277"
UT-Salt Lake City ,40.7608,-111.891,41620,2013,"1,141,470"
UT-Salt Lake City ,40.7608,-111.891,41620,2014,"1,152,719"
UT-Salt Lake City ,40.7608,-111.891,41620,2015,"1,167,013"
UT-Salt Lake City ,40.7608,-111.891,41620,2016,"1,185,978"
UT-Salt Lake City ,40.7608,-111.891,41620,2017,"1,203,105"
UT-Salt Lake City ,33.5207,-86.8025,13820,1970,"835,529"
AL-Brimingham ,33.5207,-86.8025,13820,1971,"845,552"
AL-Brimingham ,33.5207,-86.8025,13820,1972,"852,687"
AL-Brimingham ,33.5207,-86.8025,13820,1973,"864,091"
AL-Brimingham ,33.5207,-86.8025,13820,1974,"870,327"
AL-Brimingham ,33.5207,-86.8025,13820,1975,"883,176"
AL-Brimingham ,33.5207,-86.8025,13820,1976,"895,562"
AL-Brimingham ,33.5207,-86.8025,13820,1977,"908,600"
AL-Brimingham ,33.5207,-86.8025,13820,1978,"919,203"
AL-Brimingham ,33.5207,-86.8025,13820,1979,"927,710"
AL-Brimingham ,33.5207,-86.8025,13820,1980,"930,461"
AL-Brimingham ,33.5207,-86.8025,13820,1981,"930,229"
AL-Brimingham ,33.5207,-86.8025,13820,1982,"926,211"
AL-Brimingham ,33.5207,-86.8025,13820,1983,"927,073"
AL-Brimingham ,33.5207,-86.8025,13820,1984,"931,391"
AL-Brimingham ,33.5207,-86.8025,13820,1985,"936,926"
AL-Brimingham ,33.5207,-86.8025,13820,1986,"941,503"
AL-Brimingham ,33.5207,-86.8025,13820,1987,"948,470"
AL-Brimingham ,33.5207,-86.8025,13820,1988,"951,041"
AL-Brimingham ,33.5207,-86.8025,13820,1989,"954,427"
AL-Brimingham ,33.5207,-86.8025,13820,1990,"958,709"
AL-Brimingham ,33.5207,-86.8025,13820,1991,"969,491"
AL-Brimingham ,33.5207,-86.8025,13820,1992,"980,037"
AL-Brimingham ,33.5207,-86.8025,13820,1993,"991,884"
AL-Brimingham ,33.5207,-86.8025,13820,1994,"1,003,186"
AL-Brimingham ,33.5207,-86.8025,13820,1995,"1,013,634"
AL-Brimingham ,33.5207,-86.8025,13820,1996,"1,022,434"
AL-Brimingham ,33.5207,-86.8025,13820,1997,"1,030,425"
AL-Brimingham ,33.5207,-86.8025,13820,1998,"1,039,523"
AL-Brimingham ,33.5207,-86.8025,13820,1999,"1,047,440"
AL-Brimingham ,33.5207,-86.8025,13820,2000,"1,053,306"
AL-Brimingham ,33.5207,-86.8025,13820,2001,"1,059,082"
AL-Brimingham ,33.5207,-86.8025,13820,2002,"1,062,966"
AL-Brimingham ,33.5207,-86.8025,13820,2003,"1,070,886"
AL-Brimingham ,33.5207,-86.8025,13820,2004,"1,078,204"
AL-Brimingham ,33.5207,-86.8025,13820,2005,"1,086,318"
AL-Brimingham ,33.5207,-86.8025,13820,2006,"1,098,818"
AL-Brimingham ,33.5207,-86.8025,13820,2007,"1,107,256"
AL-Brimingham ,33.5207,-86.8025,13820,2008,"1,117,101"
AL-Brimingham ,33.5207,-86.8025,13820,2009,"1,125,271"
AL-Brimingham ,33.5207,-86.8025,13820,2010,"1,128,791"
AL-Brimingham ,33.5207,-86.8025,13820,2011,"1,130,457"
AL-Brimingham ,33.5207,-86.8025,13820,2012,"1,133,409"
AL-Brimingham ,33.5207,-86.8025,13820,2013,"1,138,173"
AL-Brimingham ,33.5207,-86.8025,13820,2014,"1,141,099"
AL-Brimingham ,33.5207,-86.8025,13820,2015,"1,144,518"
AL-Brimingham ,33.5207,-86.8025,13820,2016,"1,146,888"
AL-Brimingham ,33.5207,-86.8025,13820,2017,"1,149,807"
NY-Buffalo ,42.8864,-78.8784,15380,1970,"1,350,317"
NY-Buffalo ,42.8864,-78.8784,15380,1971,"1,354,742"
NY-Buffalo ,42.8864,-78.8784,15380,1972,"1,347,598"
NY-Buffalo ,42.8864,-78.8784,15380,1973,"1,333,854"
NY-Buffalo ,42.8864,-78.8784,15380,1974,"1,318,683"
NY-Buffalo ,42.8864,-78.8784,15380,1975,"1,312,982"
NY-Buffalo ,42.8864,-78.8784,15380,1976,"1,303,094"
NY-Buffalo ,42.8864,-78.8784,15380,1977,"1,289,795"
NY-Buffalo ,42.8864,-78.8784,15380,1978,"1,276,096"
NY-Buffalo ,42.8864,-78.8784,15380,1979,"1,263,573"
NY-Buffalo ,42.8864,-78.8784,15380,1980,"1,241,652"
NY-Buffalo ,42.8864,-78.8784,15380,1981,"1,232,722"
NY-Buffalo ,42.8864,-78.8784,15380,1982,"1,223,573"
NY-Buffalo ,42.8864,-78.8784,15380,1983,"1,210,440"
NY-Buffalo ,42.8864,-78.8784,15380,1984,"1,197,540"
NY-Buffalo ,42.8864,-78.8784,15380,1985,"1,191,854"
NY-Buffalo ,42.8864,-78.8784,15380,1986,"1,184,554"
NY-Buffalo ,42.8864,-78.8784,15380,1987,"1,179,753"
NY-Buffalo ,42.8864,-78.8784,15380,1988,"1,181,176"
NY-Buffalo ,42.8864,-78.8784,15380,1989,"1,185,953"
NY-Buffalo ,42.8864,-78.8784,15380,1990,"1,190,943"
NY-Buffalo ,42.8864,-78.8784,15380,1991,"1,194,992"
NY-Buffalo ,42.8864,-78.8784,15380,1992,"1,198,490"
NY-Buffalo ,42.8864,-78.8784,15380,1993,"1,200,744"
NY-Buffalo ,42.8864,-78.8784,15380,1994,"1,200,479"
NY-Buffalo ,42.8864,-78.8784,15380,1995,"1,197,885"
NY-Buffalo ,42.8864,-78.8784,15380,1996,"1,194,167"
NY-Buffalo ,42.8864,-78.8784,15380,1997,"1,186,175"
NY-Buffalo ,42.8864,-78.8784,15380,1998,"1,178,462"
NY-Buffalo ,42.8864,-78.8784,15380,1999,"1,173,102"
NY-Buffalo ,42.8864,-78.8784,15380,2000,"1,169,060"
NY-Buffalo ,42.8864,-78.8784,15380,2001,"1,165,067"
NY-Buffalo ,42.8864,-78.8784,15380,2002,"1,161,678"
NY-Buffalo ,42.8864,-78.8784,15380,2003,"1,159,918"
NY-Buffalo ,42.8864,-78.8784,15380,2004,"1,156,070"
NY-Buffalo ,42.8864,-78.8784,15380,2005,"1,148,563"
NY-Buffalo ,42.8864,-78.8784,15380,2006,"1,141,712"
NY-Buffalo ,42.8864,-78.8784,15380,2007,"1,137,678"
NY-Buffalo ,42.8864,-78.8784,15380,2008,"1,136,364"
NY-Buffalo ,42.8864,-78.8784,15380,2009,"1,135,377"
NY-Buffalo ,42.8864,-78.8784,15380,2010,"1,135,710"
NY-Buffalo ,42.8864,-78.8784,15380,2011,"1,136,059"
NY-Buffalo ,42.8864,-78.8784,15380,2012,"1,135,717"
NY-Buffalo ,42.8864,-78.8784,15380,2013,"1,136,993"
NY-Buffalo ,42.8864,-78.8784,15380,2014,"1,137,924"
NY-Buffalo ,42.8864,-78.8784,15380,2015,"1,136,662"
NY-Buffalo ,42.8864,-78.8784,15380,2016,"1,134,914"
NY-Buffalo ,42.8864,-78.8784,15380,2017,"1,136,856"
NY-Rochester ,43.1566,-77.6088,40380,1970,"982,741"
NY-Rochester ,43.1566,-77.6088,40380,1971,"988,377"
NY-Rochester ,43.1566,-77.6088,40380,1972,"991,043"
NY-Rochester ,43.1566,-77.6088,40380,1973,"991,321"
NY-Rochester ,43.1566,-77.6088,40380,1974,"989,217"
NY-Rochester ,43.1566,-77.6088,40380,1975,"996,306"
NY-Rochester ,43.1566,-77.6088,40380,1976,"997,333"
NY-Rochester ,43.1566,-77.6088,40380,1977,"999,580"
NY-Rochester ,43.1566,-77.6088,40380,1978,"995,684"
NY-Rochester ,43.1566,-77.6088,40380,1979,"996,206"
NY-Rochester ,43.1566,-77.6088,40380,1980,"994,571"
NY-Rochester ,43.1566,-77.6088,40380,1981,"998,293"
NY-Rochester ,43.1566,-77.6088,40380,1982,"1,003,981"
NY-Rochester ,43.1566,-77.6088,40380,1983,"1,006,963"
NY-Rochester ,43.1566,-77.6088,40380,1984,"1,002,780"
NY-Rochester ,43.1566,-77.6088,40380,1985,"1,002,634"
NY-Rochester ,43.1566,-77.6088,40380,1986,"1,003,285"
NY-Rochester ,43.1566,-77.6088,40380,1987,"1,003,096"
NY-Rochester ,43.1566,-77.6088,40380,1988,"1,009,770"
NY-Rochester ,43.1566,-77.6088,40380,1989,"1,019,677"
NY-Rochester ,43.1566,-77.6088,40380,1990,"1,027,880"
NY-Rochester ,43.1566,-77.6088,40380,1991,"1,036,248"
NY-Rochester ,43.1566,-77.6088,40380,1992,"1,047,976"
NY-Rochester ,43.1566,-77.6088,40380,1993,"1,055,228"
NY-Rochester ,43.1566,-77.6088,40380,1994,"1,057,376"
NY-Rochester ,43.1566,-77.6088,40380,1995,"1,057,933"
NY-Rochester ,43.1566,-77.6088,40380,1996,"1,059,684"
NY-Rochester ,43.1566,-77.6088,40380,1997,"1,060,003"
NY-Rochester ,43.1566,-77.6088,40380,1998,"1,059,773"
NY-Rochester ,43.1566,-77.6088,40380,1999,"1,060,310"
NY-Rochester ,43.1566,-77.6088,40380,2000,"1,066,482"
NY-Rochester ,43.1566,-77.6088,40380,2001,"1,068,215"
NY-Rochester ,43.1566,-77.6088,40380,2002,"1,070,355"
NY-Rochester ,43.1566,-77.6088,40380,2003,"1,071,918"
NY-Rochester ,43.1566,-77.6088,40380,2004,"1,072,494"
NY-Rochester ,43.1566,-77.6088,40380,2005,"1,070,418"
NY-Rochester ,43.1566,-77.6088,40380,2006,"1,070,370"
NY-Rochester ,43.1566,-77.6088,40380,2007,"1,072,040"
NY-Rochester ,43.1566,-77.6088,40380,2008,"1,075,302"
NY-Rochester ,43.1566,-77.6088,40380,2009,"1,077,941"
NY-Rochester ,43.1566,-77.6088,40380,2010,"1,080,280"
NY-Rochester ,43.1566,-77.6088,40380,2011,"1,082,275"
NY-Rochester ,43.1566,-77.6088,40380,2012,"1,082,782"
NY-Rochester ,43.1566,-77.6088,40380,2013,"1,083,791"
NY-Rochester ,43.1566,-77.6088,40380,2014,"1,082,785"
NY-Rochester ,43.1566,-77.6088,40380,2015,"1,080,385"
NY-Rochester ,43.1566,-77.6088,40380,2016,"1,078,352"
NY-Rochester ,43.1566,-77.6088,40380,2017,"1,077,948"
MI-Grand Rapids ,42.9634,-85.6681,24340,1970,"617,803"
MI-Grand Rapids ,42.9634,-85.6681,24340,1971,"620,777"
MI-Grand Rapids ,42.9634,-85.6681,24340,1972,"626,890"
MI-Grand Rapids ,42.9634,-85.6681,24340,1973,"638,079"
MI-Grand Rapids ,42.9634,-85.6681,24340,1974,"643,154"
MI-Grand Rapids ,42.9634,-85.6681,24340,1975,"648,332"
MI-Grand Rapids ,42.9634,-85.6681,24340,1976,"654,239"
MI-Grand Rapids ,42.9634,-85.6681,24340,1977,"662,787"
MI-Grand Rapids ,42.9634,-85.6681,24340,1978,"672,223"
MI-Grand Rapids ,42.9634,-85.6681,24340,1979,"685,112"
MI-Grand Rapids ,42.9634,-85.6681,24340,1980,"697,494"
MI-Grand Rapids ,42.9634,-85.6681,24340,1981,"704,238"
MI-Grand Rapids ,42.9634,-85.6681,24340,1982,"706,368"
MI-Grand Rapids ,42.9634,-85.6681,24340,1983,"709,379"
MI-Grand Rapids ,42.9634,-85.6681,24340,1984,"719,659"
MI-Grand Rapids ,42.9634,-85.6681,24340,1985,"730,764"
MI-Grand Rapids ,42.9634,-85.6681,24340,1986,"740,948"
MI-Grand Rapids ,42.9634,-85.6681,24340,1987,"753,912"
MI-Grand Rapids ,42.9634,-85.6681,24340,1988,"769,644"
MI-Grand Rapids ,42.9634,-85.6681,24340,1989,"782,000"
MI-Grand Rapids ,42.9634,-85.6681,24340,1990,"795,411"
MI-Grand Rapids ,42.9634,-85.6681,24340,1991,"810,613"
MI-Grand Rapids ,42.9634,-85.6681,24340,1992,"823,316"
MI-Grand Rapids ,42.9634,-85.6681,24340,1993,"835,716"
MI-Grand Rapids ,42.9634,-85.6681,24340,1994,"849,497"
MI-Grand Rapids ,42.9634,-85.6681,24340,1995,"864,714"
MI-Grand Rapids ,42.9634,-85.6681,24340,1996,"880,047"
MI-Grand Rapids ,42.9634,-85.6681,24340,1997,"893,999"
MI-Grand Rapids ,42.9634,-85.6681,24340,1998,"906,489"
MI-Grand Rapids ,42.9634,-85.6681,24340,1999,"920,648"
MI-Grand Rapids ,42.9634,-85.6681,24340,2000,"934,152"
MI-Grand Rapids ,42.9634,-85.6681,24340,2001,"944,552"
MI-Grand Rapids ,42.9634,-85.6681,24340,2002,"952,185"
MI-Grand Rapids ,42.9634,-85.6681,24340,2003,"959,259"
MI-Grand Rapids ,42.9634,-85.6681,24340,2004,"965,089"
MI-Grand Rapids ,42.9634,-85.6681,24340,2005,"970,713"
MI-Grand Rapids ,42.9634,-85.6681,24340,2006,"976,610"
MI-Grand Rapids ,42.9634,-85.6681,24340,2007,"981,643"
MI-Grand Rapids ,42.9634,-85.6681,24340,2008,"984,563"
MI-Grand Rapids ,42.9634,-85.6681,24340,2009,"987,281"
MI-Grand Rapids ,42.9634,-85.6681,24340,2010,"989,416"
MI-Grand Rapids ,42.9634,-85.6681,24340,2011,"997,100"
MI-Grand Rapids ,42.9634,-85.6681,24340,2012,"1,007,613"
MI-Grand Rapids ,42.9634,-85.6681,24340,2013,"1,019,146"
MI-Grand Rapids ,42.9634,-85.6681,24340,2014,"1,029,762"
MI-Grand Rapids ,42.9634,-85.6681,24340,2015,"1,039,064"
MI-Grand Rapids ,42.9634,-85.6681,24340,2016,"1,048,826"
MI-Grand Rapids ,42.9634,-85.6681,24340,2017,"1,059,113"
AZ-Tucson ,32.2226,-110.9747,46060,1970,"357,383"
AZ-Tucson ,32.2226,-110.9747,46060,1971,"380,248"
AZ-Tucson ,32.2226,-110.9747,46060,1972,"407,511"
AZ-Tucson ,32.2226,-110.9747,46060,1973,"428,555"
AZ-Tucson ,32.2226,-110.9747,46060,1974,"443,741"
AZ-Tucson ,32.2226,-110.9747,46060,1975,"459,737"
AZ-Tucson ,32.2226,-110.9747,46060,1976,"471,601"
AZ-Tucson ,32.2226,-110.9747,46060,1977,"483,486"
AZ-Tucson ,32.2226,-110.9747,46060,1978,"497,691"
AZ-Tucson ,32.2226,-110.9747,46060,1979,"523,342"
AZ-Tucson ,32.2226,-110.9747,46060,1980,"535,975"
AZ-Tucson ,32.2226,-110.9747,46060,1981,"552,630"
AZ-Tucson ,32.2226,-110.9747,46060,1982,"568,000"
AZ-Tucson ,32.2226,-110.9747,46060,1983,"582,174"
AZ-Tucson ,32.2226,-110.9747,46060,1984,"592,086"
AZ-Tucson ,32.2226,-110.9747,46060,1985,"602,646"
AZ-Tucson ,32.2226,-110.9747,46060,1986,"621,578"
AZ-Tucson ,32.2226,-110.9747,46060,1987,"640,416"
AZ-Tucson ,32.2226,-110.9747,46060,1988,"656,722"
AZ-Tucson ,32.2226,-110.9747,46060,1989,"664,202"
AZ-Tucson ,32.2226,-110.9747,46060,1990,"668,844"
AZ-Tucson ,32.2226,-110.9747,46060,1991,"679,813"
AZ-Tucson ,32.2226,-110.9747,46060,1992,"698,091"
AZ-Tucson ,32.2226,-110.9747,46060,1993,"719,598"
AZ-Tucson ,32.2226,-110.9747,46060,1994,"745,112"
AZ-Tucson ,32.2226,-110.9747,46060,1995,"768,212"
AZ-Tucson ,32.2226,-110.9747,46060,1996,"783,685"
AZ-Tucson ,32.2226,-110.9747,46060,1997,"798,521"
AZ-Tucson ,32.2226,-110.9747,46060,1998,"813,386"
AZ-Tucson ,32.2226,-110.9747,46060,1999,"828,905"
AZ-Tucson ,32.2226,-110.9747,46060,2000,"848,019"
AZ-Tucson ,32.2226,-110.9747,46060,2001,"859,280"
AZ-Tucson ,32.2226,-110.9747,46060,2002,"874,267"
AZ-Tucson ,32.2226,-110.9747,46060,2003,"885,893"
AZ-Tucson ,32.2226,-110.9747,46060,2004,"901,342"
AZ-Tucson ,32.2226,-110.9747,46060,2005,"920,298"
AZ-Tucson ,32.2226,-110.9747,46060,2006,"940,930"
AZ-Tucson ,32.2226,-110.9747,46060,2007,"955,869"
AZ-Tucson ,32.2226,-110.9747,46060,2008,"967,778"
AZ-Tucson ,32.2226,-110.9747,46060,2009,"975,580"
AZ-Tucson ,32.2226,-110.9747,46060,2010,"981,540"
AZ-Tucson ,32.2226,-110.9747,46060,2011,"987,297"
AZ-Tucson ,32.2226,-110.9747,46060,2012,"991,528"
AZ-Tucson ,32.2226,-110.9747,46060,2013,"994,759"
AZ-Tucson ,32.2226,-110.9747,46060,2014,"1,000,916"
AZ-Tucson ,32.2226,-110.9747,46060,2015,"1,005,323"
AZ-Tucson ,32.2226,-110.9747,46060,2016,"1,012,519"
AZ-Tucson ,32.2226,-110.9747,46060,2017,"1,022,769"
